"uuid","AuthorYear","Include","QuestionOrReason","BiasRating","N","StatType","StatTypeDetails","ModelDescription","StatGrouping","...11","Stat","CILow","CIHigh","SE","T-Ratio","Wald","PValue","Statistic from Largest Model","Table","ModelNumber","Finding In Abstract?","PreventativeOrRecovery","OutcomeType","OutcomeSubType","OutcomeScale","OutcomeScaleDetails","OutcomeDetails","ToInvert","DrugsIncludeMarijuana","OutcomeNotes","Outcome Measured at Baseline?","ExposureCategory","Exposure","Exposure - Additional Notes","Exposure Measured at Baseline","Summary (SI)","Notes","CountryPopulation","Design (F/U Period)","Description of Quality/Bias","Reference","SheetRowNumber","id","id_masked"
"b1729f17-7994-4969-8b44-dc70445f141d","Hill and Pollock 2015","no",NA,"Low / Moderate","1174","β","β standardized",NA,NA,NA,-0.097,NA,NA,NA,NA,NA,"0.006",NA,"4","waves 4/5",NA,NA,"Substance Use","Marijuana","Dichotomous","Use (Started/Used)","levels of marijuana use - adolescence",NA,NA,"waves 4/5","yes","R/S","Religious Belief","Importance of Religion","yes, but also measured at F/U and appear to use the F/U value instead","High importance of belief in God did predict lower levels of marijuana use a year later in adolescents [standardized β=-0.097, p=0.006]",NA,"US Adolescents 15-21 and Adults 38042 from National Youth Survey Family Study (NYSFS)","Prospective cohort study (1 year)","Controlled for baseline outcomes and multiple potential confounders (SES, marriage and job importance, peer information, prior delinquency, demographics); potential collinearity of religious/spiritual measures, unclear if adults are representative (from waves 10 and 11 of NYSFS, some loss to followup).","Hill, Milton C.; Pollock, Wendi. Was Hirschi right?: A national-level longitudinal examination of religion as a social bond. Deviant Behavior 2015;36(10):783-806.",175,"Hill and Pollock 2015 - 175","ae42df"
"52b4e038-be73-479b-bc48-6111e0486d07","Hill and Pollock 2015","yes",NA,"Low / Moderate","1174","β","β standardized",NA,"sRMD",NA,-0.102,NA,NA,NA,NA,NA,"0.025",NA,"4","waves 10/11","yes - but general","preventative","Substance Use","Marijuana","Dichotomous","Use (Started/Used)","levels of marijuana use - adulthood",NA,NA,"waves 10/11 (final waves)","yes","R/S","Religious Belief","high importance of belief in God","yes, but also measured at F/U and appear to use the F/U value instead","High importance of belief in God did predict lower levels of marijuana use a year later in adulthood [standardized β=-0.102, p<0.001]",NA,"US Adolescents 15-21 and Adults 38042 from National Youth Survey Family Study (NYSFS)","Prospective cohort study (1 year)","Controlled for baseline outcomes and multiple potential confounders (SES, marriage and job importance, peer information, prior delinquency, demographics); potential collinearity of religious/spiritual measures, unclear if adults are representative (from waves 10 and 11 of NYSFS, some loss to followup).","Hill, Milton C.; Pollock, Wendi. Was Hirschi right?: A national-level longitudinal examination of religion as a social bond. Deviant Behavior 2015;36(10):783-806.",176,"Hill and Pollock 2015 - 176","b14c64"
"9aa4a8e5-b928-4f9e-a9f1-28a384bedba0","Hill and Pollock 2015","no",NA,"Low / Moderate","1174","β","β standardized",NA,NA,NA,-0.098,NA,NA,NA,NA,NA,"0.039",NA,"5","waves 4/5",NA,NA,"Substance Use","Hard Drugs","Dichotomous","Use (Started/Used)","levels of hard drugs - adolescence",NA,NA,"waves 4/5","yes","R/S","Religious Belief","Importance of Religion","yes, but also measured at F/U and appear to use the F/U value instead","High importance of belief in God was significantly associated with lower hard drug use in adolescence [standardized β=-0.098, p=0.039]",NA,"US Adolescents 15-21 and Adults 38042 from National Youth Survey Family Study (NYSFS)","Prospective cohort study (1 year)","Controlled for baseline outcomes and multiple potential confounders (SES, marriage and job importance, peer information, prior delinquency, demographics); potential collinearity of religious/spiritual measures, unclear if adults are representative (from waves 10 and 11 of NYSFS, some loss to followup).","Hill, Milton C.; Pollock, Wendi. Was Hirschi right?: A national-level longitudinal examination of religion as a social bond. Deviant Behavior 2015;36(10):783-806.",177,"Hill and Pollock 2015 - 177","ce0a5f"
"35910958-1632-43ed-9219-f38ce7065b16","Hill and Pollock 2015","yes",NA,"Low / Moderate","1174","β","β standardized",NA,"sRMD",NA,0.059,NA,NA,NA,NA,NA,"0.318",NA,"5","waves 10/11","yes - but general","preventative","Substance Use","Hard Drugs","Dichotomous","Use (Started/Used)","levels of hard drugs - adulthood",NA,NA,"waves 10/11 (final waves)","yes","R/S","Religious Belief","high importance of belief in God","yes, but also measured at F/U and appear to use the F/U value instead","High importance of belief in God was not significantly associated with lower hard drug use in adulthood [p=0.318]","not significant","US Adolescents 15-21 and Adults 38042 from National Youth Survey Family Study (NYSFS)","Prospective cohort study (1 year)","Controlled for baseline outcomes and multiple potential confounders (SES, marriage and job importance, peer information, prior delinquency, demographics); potential collinearity of religious/spiritual measures, unclear if adults are representative (from waves 10 and 11 of NYSFS, some loss to followup).","Hill, Milton C.; Pollock, Wendi. Was Hirschi right?: A national-level longitudinal examination of religion as a social bond. Deviant Behavior 2015;36(10):783-806.",178,"Hill and Pollock 2015 - 178","9f5c4d"
"b7adedb8-70e5-44a1-9d9d-448ab92b2ee7","Hoffmann 2014","yes",NA,"Low / Moderate","2276","β","β standardized",NA,"sRMD",NA,-0.097,NA,NA,NA,NA,NA,"<0.05",NA,"Fig 3","2→3","yes - but general","preventative","Substance Use","Marijuana","Frequency","Use (Frequency)","marijuana use (frequency scale)",NA,NA,NA,NA,"R/S","Religiousness","Higher values of religiousness at wave 2",NA,"Higher values of religiousness at wave 2 were associated with about 10% less marijuana use at wave 3 one year later [β=-0.97, p<0.05].",NA,"US Adolescents 13-17 from National Study of Youth and Religion (NSYR)","Prospective cohort study (6 years)","Proxy control for baseline outcomes (past marijuana use at baseline as dichotomous measure); controlled for multiple other potential confounders (peer network, moral chemas, family cohesion and adult social support, SES, grades); 57% response rate and about 70% follow up rate in each wave.","Hoffmann, J. P.Religiousness, Social Networks, Moral Schemas, and Marijuana Use: A Dynamic Dual- Process Model of Culture and Behavior. Social Forces Sep 2014;93 (1):181-208.",179,"Hoffmann 2014 - 179","3f171d"
"790ad010-5fd8-40dd-b65c-e48c722dcf72","Hoffmann 2014","no",NA,"Low / Moderate","2276","β",NA,NA,NA,NA,-0.123,NA,NA,NA,NA,NA,"<0.01",NA,"","",NA,NA,"Substance Use","Marijuana","Frequency","Frequency","marijuana use (frequency scale) - wave 2",NA,NA,NA,NA,"R/S","Religiousness","Higher values of religiousness at wave 2",NA,"In a more limited model with fewer included confounders, higher levels of religiousness are associated with decreased marijuana use in both wave 2 and 3 [β(wave 1)=-0.123, p<0.01; β(wave 1)=-0.100, p<0.01].","fewer included cofounders","US Adolescents 13-17 from National Study of Youth and Religion (NSYR)","Prospective cohort study (6 years)","Proxy control for baseline outcomes (past marijuana use at baseline as dichotomous measure); controlled for multiple other potential confounders (peer network, moral chemas, family cohesion and adult social support, SES, grades); 57% response rate and about 70% follow up rate in each wave.","Hoffmann, J. P.Religiousness, Social Networks, Moral Schemas, and Marijuana Use: A Dynamic Dual- Process Model of Culture and Behavior. Social Forces Sep 2014;93 (1):181-208.",180,"Hoffmann 2014 - 180","e3bb16"
"e460ff78-4012-458e-b74d-a1156a1b741e","Hoffmann 2014","no - indirect path",NA,"Low / Moderate","2276","β",NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,"<0.01",NA,"","",NA,NA,"Substance Use","Marijuana","Frequency","Frequency","marijuana use (frequency scale) - wave 3",NA,NA,NA,NA,"R/S","Religiousness","Higher values of religiousness at wave 3",NA,"The data suggest that religiousness also predicts decreases in drug using peer networks, increases in religious networks, and increases in moral schema, which might be pathways for religion to impact marijuana use.","fewer included cofounders","US Adolescents 13-17 from National Study of Youth and Religion (NSYR)","Prospective cohort study (6 years)","Proxy control for baseline outcomes (past marijuana use at baseline as dichotomous measure); controlled for multiple other potential confounders (peer network, moral chemas, family cohesion and adult social support, SES, grades); 57% response rate and about 70% follow up rate in each wave.","Hoffmann, J. P.Religiousness, Social Networks, Moral Schemas, and Marijuana Use: A Dynamic Dual- Process Model of Culture and Behavior. Social Forces Sep 2014;93 (1):181-208.",181,"Hoffmann 2014 - 181","52d91e"
"060c5a9c-4b74-45b7-a072-1363f05fd94d","Hoffmann 2014","no - parents",NA,"Low / Moderate","2276","β",NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,"<0.01",NA,"","",NA,NA,"Substance Use","Marijuana","Frequency","Frequency","marijuana use (frequency scale) - wave 3",NA,NA,NA,NA,"Parents","Religiousness (Parents)","Religiousness of adults/parents",NA,"Religiousness of adults/parents was also significantly associated with a decrease in marijuana use [β=-0.200, p<0.01].",NA,"US Adolescents 13-17 from National Study of Youth and Religion (NSYR)","Prospective cohort study (6 years)","Proxy control for baseline outcomes (past marijuana use at baseline as dichotomous measure); controlled for multiple other potential confounders (peer network, moral chemas, family cohesion and adult social support, SES, grades); 57% response rate and about 70% follow up rate in each wave.","Hoffmann, J. P.Religiousness, Social Networks, Moral Schemas, and Marijuana Use: A Dynamic Dual- Process Model of Culture and Behavior. Social Forces Sep 2014;93 (1):181-208.",182,"Hoffmann 2014 - 182","f44c67"
"6d94b403-41d0-4ea3-8e3f-dee22a311721","Kelly et al. 2012","no","mediation but ask","Low / Moderate","688",NA,NA,NA,NA,NA,0.14,NA,NA,0.05,2.95,NA,"<0.05",NA,"3","",NA,NA,"Substance Use","Alcohol","Frequency","Frequency","Percentage of days abstinent",NA,NA,NA,NA,"R/S","Religiousness","Aftercare","yes","This mediation study found that AA attendance led to better alcohol outcomes by increasing spirituality and religiosity (explains 22% of the association) in addition to reducing negative affect, increasing self efficacy, and increasing social network.","Religion used as a mediator. No direct analysis? Can we use this?","US Adults in treatment from Project MATCH","Prospective cohort study (15 months)","Controlled for baseline outcome variables and the 6 mediating variables (positive affect, negative affect, spirituality/religiosity, depression, pro- abstinence social network, pro-drinking social network) and some other potential confounders (demographic variables, prior alcohol treatment, treatment assignment, and study site); religion/spirituality assessed as a change over time, used an RCT population testing different psychosocial therapy interventions.","Kelly, J. F., Hoeppner, B., Stout, R. L., & Pagano, M. Determining the relative importance of the mechanisms of behavior change within Alcoholics Anonymous: A multiple mediator analysis. Addiction, 107(2):289-299.",183,"Kelly et al. 2012 - 183","6e1b4b"
"2a03cc61-9bbf-493c-9e26-82ecfc32070e","Kelly et al. 2012","no","mediation but ask","Low / Moderate","856",NA,NA,NA,NA,NA,0.04,NA,NA,0.05,0.86,NA,"",NA,"3","",NA,NA,"Substance Use","Alcohol","Frequency","Frequency","Percentage of days abstinent",NA,NA,NA,NA,"R/S","Religiousness","Out-patient","yes","This mediation study found that AA attendance led to better alcohol outcomes by increasing spirituality and religiosity (explains 22% of the association) in addition to reducing negative affect, increasing self efficacy, and increasing social network.","Religion used as a mediator. No direct analysis? Can we use this?","US Adults in treatment from Project MATCH","Prospective cohort study (15 months)","Controlled for baseline outcome variables and the 6 mediating variables (positive affect, negative affect, spirituality/religiosity, depression, pro- abstinence social network, pro-drinking social network) and some other potential confounders (demographic variables, prior alcohol treatment, treatment assignment, and study site); religion/spirituality assessed as a change over time, used an RCT population testing different psychosocial therapy interventions.","Kelly, J. F., Hoeppner, B., Stout, R. L., & Pagano, M. Determining the relative importance of the mechanisms of behavior change within Alcoholics Anonymous: A multiple mediator analysis. Addiction, 107(2):289-299.",184,"Kelly et al. 2012 - 184","a0e007"
"a0683bdd-851a-42c5-b142-0a2ca6b299bc","Kelly et al. 2012","no","mediation but ask","Low / Moderate","688",NA,NA,NA,NA,NA,-0.11,NA,NA,0.05,-2.2,NA,"<0.05",NA,"3","",NA,NA,"Substance Use","Alcohol","Frequency","Frequency","Drinks per drinking day",NA,NA,NA,NA,"R/S","Religiousness","Aftercare","yes","This mediation study found that AA attendance led to better alcohol outcomes by increasing spirituality and religiosity (explains 22% of the association) in addition to reducing negative affect, increasing self efficacy, and increasing social network.","Religion used as a mediator. No direct analysis? Can we use this?","US Adults in treatment from Project MATCH","Prospective cohort study (15 months)","Controlled for baseline outcome variables and the 6 mediating variables (positive affect, negative affect, spirituality/religiosity, depression, pro- abstinence social network, pro-drinking social network) and some other potential confounders (demographic variables, prior alcohol treatment, treatment assignment, and study site); religion/spirituality assessed as a change over time, used an RCT population testing different psychosocial therapy interventions.","Kelly, J. F., Hoeppner, B., Stout, R. L., & Pagano, M. Determining the relative importance of the mechanisms of behavior change within Alcoholics Anonymous: A multiple mediator analysis. Addiction, 107(2):289-299.",185,"Kelly et al. 2012 - 185","391439"
"94410e17-40d8-47c2-9706-bbbf56a065ab","Kelly et al. 2012","no","mediation but ask","Low / Moderate","856",NA,NA,NA,NA,NA,-0.05,NA,NA,0.05,-0.99,NA,"",NA,"3","",NA,NA,"Substance Use","Alcohol","Frequency","Frequency","Drinks per drinking day",NA,NA,NA,NA,"R/S","Religiousness","Out-patient","yes","This mediation study found that AA attendance led to better alcohol outcomes by increasing spirituality and religiosity (explains 22% of the association) in addition to reducing negative affect, increasing self efficacy, and increasing social network.","Religion used as a mediator. No direct analysis? Can we use this?","US Adults in treatment from Project MATCH","Prospective cohort study (15 months)","Controlled for baseline outcome variables and the 6 mediating variables (positive affect, negative affect, spirituality/religiosity, depression, pro- abstinence social network, pro-drinking social network) and some other potential confounders (demographic variables, prior alcohol treatment, treatment assignment, and study site); religion/spirituality assessed as a change over time, used an RCT population testing different psychosocial therapy interventions.","Kelly, J. F., Hoeppner, B., Stout, R. L., & Pagano, M. Determining the relative importance of the mechanisms of behavior change within Alcoholics Anonymous: A multiple mediator analysis. Addiction, 107(2):289-299.",186,"Kelly et al. 2012 - 186","bd039b"
